ID|Kod|Miejscowość|Ulica|Nr domu|Nr mieszkania|Województwo|Powiat|Gmina
A1447232|81-735|Sopot|ul. Łokietka[Łokietka]|24a||POMORSKIE|Sopot|Sopot
A1454743|73-110|Stargard[STARGARD SZCZECIŃSKI]|ul. Łokietka[Łokietka]|3a||ZACHODNIOPOMORSKIE[]|stargardzki[]|Stargard[]
A1686696|47-100|Strzelce Opolskie|ul. Łokietka[Łokietka]|7|13|OPOLSKIE[]|strzelecki[]|Strzelce Opolskie[]
A1758777|47-100|Strzelce Opolskie|ul. Łokietka[Łokietka]|7|13|OPOLSKIE[]|strzelecki[]|Strzelce Opolskie[]
A1617443|39-400|Tarnobrzeg|ul. Łokietka[Łokietka]|49||PODKARPACKIE[]|Tarnobrzeg[]|Tarnobrzeg[]
A1778881|39-400|Tarnobrzeg|ul. Łokietka[Łokietka]|11||PODKARPACKIE[]|Tarnobrzeg[]|Tarnobrzeg[]
A1826862|39-400|Tarnobrzeg|ul. Łokietka[Łokietka]|73||PODKARPACKIE[]|Tarnobrzeg[]|Tarnobrzeg[]
ZA1803948|39-400|Tarnobrzeg|ul. Łokietka[Łokietka]|73||PODKARPACKIE|Tarnobrzeg|Tarnobrzeg
A1873444|39-400|Tarnobrzeg|ul. Łokietka[Łokietka]|17||PODKARPACKIE[]|Tarnobrzeg[]|Tarnobrzeg[]
A1803948|39-400|Tarnobrzeg|ul. Łokietka[Łokietka]|73||PODKARPACKIE[]|Tarnobrzeg[]|Tarnobrzeg[]
A1191181|39-400|Tarnobrzeg|ul. Łokietka[Łokietka]|75||PODKARPACKIE|Tarnobrzeg|Tarnobrzeg
A1895363|32-020|Wieliczka|ul. Łokietka[Łokietka]|2||MAŁOPOLSKIE[]|wielicki[]|Wieliczka[]
A1212233|32-020|Wieliczka|ul. Łokietka[Łokietka]|6||MAŁOPOLSKIE[]|wielicki[]|Wieliczka[]
A1270871|32-540[32-500]|Trzebinia|ul. Łukasiewicza[Łukasiewicza]|6a||MAŁOPOLSKIE[]|chrzanowski[]|Trzebinia[]
A1350355|43-300|Bielsko-Biała|ul. Skłodowskiej-Curie[M. C. Skłodowskiej]|3|3|ŚLĄSKIE[]|Bielsko-Biała[]|Bielsko-Biała[]
A1614666|32-130|Koszyce|ul. Skłodowskiej-Curie[M. C. Skłodowskiej]|16||MAŁOPOLSKIE[]|proszowicki[]|Koszyce[]
A1760608|32-130|Koszyce|ul. Skłodowskiej-Curie[M. C. Skłodowskiej]|16||MAŁOPOLSKIE[]|proszowicki[]|Koszyce[]
A1461841|22-170|Rejowiec Fabryczny|ul. Skłodowskiej-Curie[M. C. Skłodowskiej]|4||LUBELSKIE[]|chełmski[]|Rejowiec Fabryczny[]
A1682785|27-600|Sandomierz|ul. Skłodowskiej-Curie[M. C. Skłodowskiej]|24||ŚWIĘTOKRZYSKIE[]|sandomierski[]|Sandomierz[]
A1658553|22-100|Chełm|al. Piłsudskiego[M. J. Piłsudskiego]|17|8|LUBELSKIE[]|Chełm[]|Chełm[]
A1466043|43-600[43-609]|Jaworzno|al. Piłsudskiego[M. Józefa Piłsudskiego]|36||ŚLĄSKIE[]|Jaworzno[]|Jaworzno[]
A1249624|42-217[42-200]|Częstochowa|ul. Skłodowskiej-Curie[M.C. SKŁODOWSKIEJ]|29|10|ŚLĄSKIE|Częstochowa|Częstochowa
A1732745|16-200|Dąbrowa Białostocka|ul. Skłodowskiej-Curie[M.C. Skłodowskiej]|16a||PODLASKIE[]|sokólski[]|Dąbrowa Białostocka[]
A1462186|25-652|Kielce|ul. Skłodowskiej-Curie[M.C. Skłodowskiej]|9a||ŚWIĘTOKRZYSKIE|Kielce|Kielce
A1674497|43-190|Mikołów|ul. Skłodowskiej-Curie[M.C. Skłodowskiej]|49a||ŚLĄSKIE[]|mikołowski[]|Mikołów[]
A1617308|32-050|Skawina|ul. Skłodowskiej-Curie[m.c. skłodowskiej]|6|20|MAŁOPOLSKIE[]|krakowski[]|Skawina[]
A1173972|59-300[59-301]|Lubin|ul. Skłodowskiej-Curie[M.C.Sklodowskiej]|76||DOLNOŚLĄSKIE[ŁÓDZKIE]|lubiński[WIELUŃSKI]|Lubin[WIERZCHLAS]
A1272554|32-566[32-066]|Alwernia|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|6||MAŁOPOLSKIE[]|chrzanowski[]|Alwernia[]
A1940546|32-500|Chrzanów|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|43||MAŁOPOLSKIE|chrzanowski|Chrzanów
A1367616|38-200|Jasło|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|4a|1|PODKARPACKIE[]|jasielski[]|Jasło[]
A1370990|38-200|Jasło|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|4B|1|PODKARPACKIE|jasielski[]|Jasło[]
A1398981|38-200|Jasło|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|2||PODKARPACKIE|jasielski|Jasło
A1661297|32-130|Koszyce|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|7|11|MAŁOPOLSKIE[]|proszowicki[]|Koszyce[]
A1205109|32-130[28-510]|Koszyce|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|7|15|MAŁOPOLSKIE|proszowicki[KRAKÓW]|Koszyce[KRAKÓW]
A1709066|38-400[38-401]|Krosno|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|66||PODKARPACKIE[]|Krosno[]|Krosno[]
A1462260|38-400|Krosno|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|18||PODKARPACKIE[]|Krosno[]|Krosno[]
A41283|59-300[59-301]|Lubin|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|82||DOLNOŚLĄSKIE[ŁÓDZKIE]|lubiński[WIELUŃSKI]|Lubin[WIERZCHLAS]
A1601619|55-120|Oborniki Śląskie|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|45|1|DOLNOŚLĄSKIE[]|trzebnicki[]|Oborniki Śląskie[]
A1703408|44-200|Rybnik|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|7||ŚLĄSKIE[]|Rybnik[]|Rybnik[]
A1655051|35-036|Rzeszów|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|1a|10|PODKARPACKIE|Rzeszów|Rzeszów
A1617307|32-050|Skawina|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|6|20|MAŁOPOLSKIE[]|krakowski[]|Skawina[]
A1348510|32-050|Skawina|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|10|11|MAŁOPOLSKIE[]|krakowski[]|Skawina[]
A1441599|32-050|Skawina|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|6|20|MAŁOPOLSKIE[]|krakowski[]|Skawina[]
A1776142|28-200|Staszów|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|1||ŚWIĘTOKRZYSKIE[]|staszowski[]|Staszów[]
A1663397|65-124|Zielona Góra|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|9|48|LUBUSKIE[]|Zielona Góra[]|Zielona Góra[]
A1408668|65-124[65-115]|Zielona Góra|ul. Skłodowskiej-Curie[M.C.Skłodowskiej]|25||LUBUSKIE[]|Zielona Góra[]|Zielona Góra[]
A1334878|05-806|Komorów|al. Dąbrowskiej[M.Dąbrowskiej]|45||MAZOWIECKIE[]|pruszkowski[]|Michałowice[]
A1454749|35-512|Rzeszów|ul. Kolbego[M.Kolbe]|7|12|PODKARPACKIE|Rzeszów|Rzeszów
A1878545|95-083[64-530]|Kazimierz|ul. Konopnickiej[M.Konopnickiej]|50||ŁÓDZKIE[]|pabianicki[]|Lutomiersk[]
A1817936|42-714|Chwostek[CHWASTEK]|pl. Kopernika[M.Kopernika]|45||ŚLĄSKIE|lubliniecki|Herby
A1776904|39-400|Tarnobrzeg|ul. M.C.Skłodowskiej[M.Skłodowskiej-Curie]|7||PODKARPACKIE[]|Tarnobrzeg[]|Tarnobrzeg[]
A11776904|39-400|Tarnobrzeg|ul. M.C.Skłodowskiej[M.Skłodowskiej-Curie]|7||PODKARPACKIE[]|Tarnobrzeg[]|Tarnobrzeg[]
A1304252|31-025|Kraków|ul. Skłodowskiej-Curie[M.Skłodowskiej]|14|5|MAŁOPOLSKIE|Kraków|Kraków
A1681953|43-200|Pszczyna|ul. Skłodowskiej-Curie[M.Skłodowskiej]|66||ŚLĄSKIE[]|pszczyński[]|Pszczyna[]
A1421096|41-103|Siemianowice Śląskie[SIEMIANOWICE ŚL.]|ul. Skłodowskiej-Curie[M.Skłodowskiej]|11|10|ŚLĄSKIE|Siemianowice Śląskie|Siemianowice Śląskie
A1474117|87-100|Toruń|ul. Skłodowskiej-Curie[M.Skłodowskiej]|55||KUJAWSKO-POMORSKIE[]|Toruń[]|Toruń[]
A1888091|80-180[83-180]|Kowale|ul. Magazynowa[Magazynowa]|7||POMORSKIE[]|gdański[]|Kolbudy[]
A1931092|32-086[]|Węgrzce|ul. Magiczna[Magiczna]|54||MAŁOPOLSKIE[]|krakowski[]|Zielonki[]
A1778851|37-500|Jarosław|ul. Majowa[Maja]|80d||PODKARPACKIE[]|jarosławski[]|Jarosław[]
A1390672|34-600[34-651]|Limanowa|ul. Marszałkowicza[Makowica]|7||MAŁOPOLSKIE[]|limanowski[]|Limanowa[]
A1417657|34-600[34-651]|Limanowa|ul. Marszałkowicza[Makowica]|7||MAŁOPOLSKIE[]|limanowski[]|Limanowa[]
A1858583|32-600|Oświęcim|ul. Mała[Maksymiliana Marii Kolbego]|8||MAŁOPOLSKIE[]|oświęcimski[]|Oświęcim[]
A1825781|86-100[86-105]|Świecie|ul. Malczewskiego[Malczewskiego]|4||KUJAWSKO-POMORSKIE[]|świecki[]|Świecie[]
ZA1853765|64-800|Chodzież|ul. Mała[Malinowa]|2||WIELKOPOLSKIE|chodzieski|Chodzież
A1786819|80-215|Gdańsk|ul. Raciborskiego[Mariana Raciborskiego]|39||POMORSKIE[]|Gdańsk[]|Gdańsk[]
A1737499|42-457[42-450]|Wysoka|ul. Konopnickiej[Marii Konopnickiej]|9||ŚLĄSKIE[]|zawierciański[]|Łazy[]
AP1286562|50-020[50-950]|Wrocław|ul. Piłsudskiego[marsz. J.Piłsudskiego]|74||DOLNOŚLĄSKIE[]|Wrocław[]|Wrocław[]
A1412226|80-156|Gdańsk|ul. Focha[Marsz.Focha]|13|6|POMORSKIE|Gdańsk|Gdańsk
A1694414|05-120|Legionowo|ul. Piłsudskiego[Marsz.J.Pilsudskiego]|27||MAZOWIECKIE[]|legionowski[]|Legionowo[]
A1676598|28-100[]|Busko-Zdrój|os. Piłsudskiego[Marsz.J.Piłsudskiego]|8|5|ŚWIĘTOKRZYSKIE[]|buski[]|Busko-Zdrój[]
A1936987|33-200|Dąbrowa Tarnowska|ul. Piłsudskiego[Marsz.J.Piłsudskiego]|163A||MAŁOPOLSKIE[]|dąbrowski[]|Dąbrowa Tarnowska[]
A1308108|31-110|Kraków|ul. Piłsudskiego[Marsz.J.Piłsudskiego]|17||MAŁOPOLSKIE|Kraków|Kraków
A1370745|95-200|Pabianice[PABIANUCE]|ul. Piłsudskiego[Marsz.J.Piłsudskiego]|5||ŁÓDZKIE[]|pabianicki[]|Pabianice[]
A1454226|12-100|Szczytno|ul. Piłsudskiego[Marsz.J.Piłsudskiego]|111||WARMIŃSKO-MAZURSKIE[]|szczycieński[]|Szczytno[]
A1982801|50-020|Wrocław|ul. Piłsudskiego[marsz.J.Piłsudskiego]|74|216|DOLNOŚLĄSKIE[]|Wrocław[]|Wrocław[]
A1232221|50-020|Wrocław|ul. Piłsudskiego[Marsz.J.Piłsudskiego]|74||DOLNOŚLĄSKIE[]|Wrocław[]|Wrocław[]
A1812273|50-020|Wrocław|ul. Piłsudskiego[Marsz.J.Piłsudskiego]|74||DOLNOŚLĄSKIE[]|Wrocław[]|Wrocław[]
A1671728|31-109|Kraków|ul. Piłsudskiego[Marsz.Józefa Piłsudskiego]|6|1A|MAŁOPOLSKIE|Kraków|Kraków
A1831412|32-020|Wieliczka|ul. Piłsudskiego[Marsz.Józefa Piłsudskiego]|99|6|MAŁOPOLSKIE[]|wielicki[]|Wieliczka[]
A1779387|43-608[43-600]|Jaworzno|ul. Księcia Józefa[Marszałka Józefa Pił]|48|25|ŚLĄSKIE[]|Jaworzno[]|Jaworzno[]
A1641645|43-600[43-609]|Jaworzno|al. Piłsudskiego[Marszałka Józefa Piłsudskiego]|60|50|ŚLĄSKIE[]|Jaworzno[]|Jaworzno[]
A1756189|43-600|Jaworzno|al. Piłsudskiego[Marszałka Józefa Piłsudskiego]|35|54|ŚLĄSKIE[]|Jaworzno[]|Jaworzno[]
A1639466|26-110|Skarżysko-Kamienna|al. Piłsudskiego[Marszałka Piłsudskie]|24|66|ŚWIĘTOKRZYSKIE[]|skarżyski[]|Skarżysko-Kamienna[]
A1759184|26-110|Skarżysko-Kamienna|al. Piłsudskiego[Marszałka Piłsudskie]|44|4|ŚWIĘTOKRZYSKIE[]|skarżyski[]|Skarżysko-Kamienna[]
A1709002|26-110|Skarżysko-Kamienna|al. Piłsudskiego[Marszałka Piłsudskiego]|28|12|ŚWIĘTOKRZYSKIE[]|skarżyski[]|Skarżysko-Kamienna[]
A1735145|26-110|Skarżysko-Kamienna|al. Piłsudskiego[Marszałka Piłsudskiego]|40|1|ŚWIĘTOKRZYSKIE[]|skarżyski[]|Skarżysko-Kamienna[]
A1793408|05-504[05-503]|Antoninów|ul. Masztowa[Masztowa]|65||MAZOWIECKIE[]|piaseczyński[]|Piaseczno[]
A1819527|05-504[05-503]|Antoninów|ul. Masztowa[Masztowa]|65||MAZOWIECKIE[]|piaseczyński[]|Piaseczno[]
A1420630|31-157|Kraków|pl. Matejki[Matejki]|5|9a|MAŁOPOLSKIE|Kraków|Kraków
A1710287|32-540[32-541]|Trzebinia|ul. Matejki[Matejki]|34||MAŁOPOLSKIE|chrzanowski|Trzebinia
A1914672|47-411[37-420]|Rudnik|ul. Mickiewicza[Mickiewicza]|57||ŚLĄSKIE[]|raciborski[]|Rudnik[]
A1630468|39-400|Tarnobrzeg|ul. Mieszka I[Mieszka I-ego]|4||PODKARPACKIE[]|Tarnobrzeg[]|Tarnobrzeg[]
A1916501|37-500|Jarosław|ul. Miła[migdałowa]|3||PODKARPACKIE[]|jarosławski[]|Jarosław[]
A1782949|32-620|Brzeszcze|ul. Miła[Mikołaja Reja]|17||MAŁOPOLSKIE[]|oświęcimski[]|Brzeszcze[]
A1419876|32-620|Brzeszcze|ul. Miła[Mikołaja Reja]|8||MAŁOPOLSKIE[]|oświęcimski[]|Brzeszcze[]
A1413486|32-620|Brzeszcze|ul. Miła[Mikołaja Reja]|6||MAŁOPOLSKIE[]|oświęcimski[]|Brzeszcze[]
A1417627|32-620|Brzeszcze|ul. Miła[Mikołaja Reja]|18||MAŁOPOLSKIE[]|oświęcimski[]|Brzeszcze[]
A1468752|39-200|Dębica|rondo Maja[Mikołaja Reja]|5||PODKARPACKIE[]|dębicki[]|Dębica[]
A1443003|39-200|Dębica|rondo Maja[Mikołaja Reja]|8||PODKARPACKIE[]|dębicki[]|Dębica[]
A1660020|43-143[43-140]|Lędziny|ul. Miła[Mikołaja Reja]|9||ŚLĄSKIE[]|bieruńsko-lędziński[]|Lędziny[]
A1615575|39-300|Mielec|ul. Miła[Mikołaja Reja]|19||PODKARPACKIE[]|mielecki[]|Mielec[]
A1826892|39-300|Mielec|ul. Miła[Mikołaja Reja]|19 b||PODKARPACKIE[]|mielecki[]|Mielec[]
A1827273|97-500|Radomsko|ul. Miła[Mikołaja Reja]|100||ŁÓDZKIE[]|radomszczański[]|Radomsko[]
A1896834|97-500|Radomsko|ul. Miła[Mikołaja Reja]|100||ŁÓDZKIE[]|radomszczański[]|Radomsko[]
A1641663|42-152|Wilkowiecko|ul. Mikołaja z Wilkowiecka[Mikołaja]|58||ŚLĄSKIE[]|kłobucki[]|Opatów[]
A1626497|23-200|Kraśnik|ul. Miła[Mikulińska]|37||LUBELSKIE[]|kraśnicki[]|Kraśnik[]
A1759067|43-514[43-512]|Kaniów|ul. Mirowska[Mirowska]|18||ŚLĄSKIE[]|bielski[]|Bestwina[]
A1853994|43-514[43-512]|Kaniów|ul. Mirowska[Mirowska]|18||ŚLĄSKIE[]|bielski[]|Bestwina[]
A1271575|32-500[]|Chrzanów|ul. Grzybowskiego[Mjr Grzybowskiego]|7||MAŁOPOLSKIE[]|chrzanowski[]|Chrzanów[]
A1875296|25-351[25-319]|Domaszowice|ul. Hubala[mjr. Hubala]|9||ŚWIĘTOKRZYSKIE[]|kielecki[]|Masłów[]
A1780287|43-514[43-512]|Kaniów|ul. Młyńska[Młyńska]|23||ŚLĄSKIE[]|bielski[]|Bestwina[]
A1642535|32-540[32-541]|Trzebinia|ul. Młyńska[Młyńska]|28||MAŁOPOLSKIE[]|chrzanowski[]|Trzebinia[]
A1609668|32-540[32-541]|Trzebinia|ul. Młyńska[Młyńska]|3||MAŁOPOLSKIE[]|chrzanowski[]|Trzebinia[]
A1689481|43-253[43-252]|Pielgrzymowice|ul. Modrzewiowa[Modrzewiowa]|16||ŚLĄSKIE[]|pszczyński[]|Pawłowice[]
A1396548|36-200[]|Brzozów|ul. Moniuszki[Moniuszki]|18||PODKARPACKIE[]|brzozowski[]|Brzozów[]
A1250794|32-130[28-510]|Koszyce|ul. Moniuszki[Moniuszki]|3||MAŁOPOLSKIE[]|proszowicki[]|Koszyce[]
A1925382|31-547|Kraków|ul. Mosiężnicza[Mosiężna]|3||MAŁOPOLSKIE|Kraków|Kraków
A1634000|05-200[]|Czarna|ul. Mostowa[Mostowa]|60||MAZOWIECKIE[]|wołomiński[]|Wołomin[]
A1318301|05-805[]|Kanie|ul. Nadarzyńska[Nadarzyńska]|45a||MAZOWIECKIE[]|pruszkowski[]|Brwinów[]
A1190918|32-500[32-400]|Chrzanów|ul. Nałkowskiej[Nałkowskiej]|2||MAŁOPOLSKIE|chrzanowski|Chrzanów
A1421655|32-500[02-050]|Chrzanów|ul. Nałkowskiej[NAŁKOWSKIEJ]|7||MAŁOPOLSKIE[]|chrzanowski[]|Chrzanów[]
A1340747|94-056|Łódź|ul. Napierskiego[Napierskiego]|7|88|ŁÓDZKIE[]|Łódź[]|Łódź[]
A1464808|21-025|Nasutów|[Nasutów-]|14||LUBELSKIE[]|lubelski[]|Niemce[]
A1340085|30-233[31-423]|Kraków|ul. Nasza[Naukszewicza]|7||MAŁOPOLSKIE|Kraków|Kraków
A1256712|32-500[]|Chrzanów|ul. Niepodległości[Niepodległości]|4|1|MAŁOPOLSKIE[]|chrzanowski[]|Chrzanów[]
A1361769|56-100|Wołów|al. Niepodległości[Niepodłegłóści]|36a||DOLNOŚLĄSKIE[]|wołowski[]|Wołów[]
A1404616|64-810[64-840]|Kaczory|ul. Nowe Osiedle[Nowe Ośiedle]|10||WIELKOPOLSKIE[]|pilski[]|Kaczory[]
A1716914|41-800[41-808]|Zabrze|ul. Nowa[Nowowiejska]|18||ŚLĄSKIE[]|Zabrze[]|Zabrze[]
A1872697|34-382[34-381]|Wieprz|ul. Nowy Dwór[Nowy Dwór]|492||ŚLĄSKIE[]|żywiecki[]|Radziechowy-Wieprz[]
A1668792|35-509|Rzeszów|ul. Obrońców Poczty Gdańskiej[OBR. POCZTY GDAŃSKIEJ]|1|4|PODKARPACKIE|Rzeszów|Rzeszów
A1382573|42-400|Zawiercie|ul. Obrońców Poczty Gdańskiej[OBR. POCZTY GDAŃSKIEJ]|39||ŚLĄSKIE[]|zawierciański[]|Zawiercie[]
A1275855|67-200|Głogów|ul. Obrońców Pokoju[Obr. Pokoju]|5a|46|DOLNOŚLĄSKIE|głogowski|Głogów
A1316702|42-218[42-200]|Częstochowa|ul. Obrońców Poczty Gdańskiej[Obr.Poczty Gdańskiej]|2|37|ŚLĄSKIE|Częstochowa|Częstochowa
A1360451|42-400|Zawiercie|ul. Obrońców Poczty Gdańskiej[Obr.Poczty Gdańskiej]|89|8|ŚLĄSKIE|zawierciański|Zawiercie
A1686256|32-540[32-541]|Trzebinia|ul. Odkrywkowa[Odkrywkowa]|7A||MAŁOPOLSKIE|chrzanowski|Trzebinia
A1710874|32-540[32-541]|Trzebinia|ul. Odkrywkowa[Odkrywkowa]|7:00 AM||MAŁOPOLSKIE[]|chrzanowski[]|Trzebinia[]
A1788048|31-481|Kraków|ul. Odnowiciela[Odnowiciela]|2||MAŁOPOLSKIE|Kraków|Kraków
A1297437|43-200|Pszczyna|ul. Odnowiciela[Odnowiciela]|237||ŚLĄSKIE[]|pszczyński[]|Pszczyna[]
A1617156|20-751[59-300]|Lublin|ul. Orna[Odrodzenia]|21||LUBELSKIE[]|Lublin[]|Lublin[]
A1821954|20-751[59-300]|Lublin|ul. Orna[Odrodzenia]|33 B||LUBELSKIE[]|Lublin[]|Lublin[]
A1292548|48-130[48-135]|Dzierżysław|ul. Ogrodowa[Ogrodowa]|12||OPOLSKIE|głubczycki|Kietrz
A1625828|05-502[05-500]|Piaseczno|ul. Ogrodowa[Ogrodowa/Mysiadło]|1a|A|MAZOWIECKIE[]|piaseczyński[]|Piaseczno[]
A1711983|37-710|Żurawica|ul. Jana Pawła II[Ojca św. Jana Pawła]|90||PODKARPACKIE[]|przemyski[]|Żurawica[]
A1659460|37-710|Żurawica|ul. Jana Pawła II[Ojca Św. Jana Pawła]|68|2|PODKARPACKIE[]|przemyski[]|Żurawica[]
A1632503|05-506[]|Magdalenka|ul. Okrężna[Okrężna]|6||MAZOWIECKIE[]|piaseczyński[]|Lesznowola[]
A1897951|32-700|Bochnia|pl. Okulickiego[Okulic]|3||MAŁOPOLSKIE[]|bocheński[]|Bochnia[]
A1657978|36-200|Brzozów|os. Okulickiego[Okulickiego]|23||PODKARPACKIE[]|brzozowski[]|Brzozów[]
A1686364|36-200|Brzozów|os. Okulickiego[Okulickiego]|21||PODKARPACKIE[]|brzozowski[]|Brzozów[]
A1690829|36-200|Brzozów|os. Okulickiego[Okulickiego]|4||PODKARPACKIE[]|brzozowski[]|Brzozów[]
A1760014|36-200|Brzozów|os. Okulickiego[Okulickiego]|1||PODKARPACKIE[]|brzozowski[]|Brzozów[]
A1347691|36-200|Brzozów|os. Okulickiego[Okulickiego]|1||PODKARPACKIE|brzozowski|Brzozów
A1436725|36-200|Brzozów|os. Okulickiego[Okulickiego]|5||PODKARPACKIE[]|brzozowski[]|Brzozów[]
ZA1332220|36-200|Brzozów|os. Okulickiego[Okulickiego]|4||PODKARPACKIE|brzozowski|Brzozów
TU1332220|36-200|Brzozów|os. Okulickiego[Okulickiego]|4||PODKARPACKIE|brzozowski|Brzozów
A1350608|33-300|Nowy Sącz|ul. Okulickiego "Niedźwiadka"[Okulickiego]|4||MAŁOPOLSKIE[]|Nowy Sącz[]|Nowy Sącz[]
A1401607|33-300|Nowy Sącz|ul. Okulickiego "Niedźwiadka"[Okulickiego]|10||MAŁOPOLSKIE|Nowy Sącz|Nowy Sącz
A1350975|43-600|Jaworzno|ul. Olbrachta[Olbrachta]|1||ŚLĄSKIE[]|Jaworzno[]|Jaworzno[]
A1368619|43-600|Jaworzno|ul. Olbrachta[Olbrachta]|1a||ŚLĄSKIE[]|Jaworzno[]|Jaworzno[]
A1614445|35-614|Rzeszów|ul. Olbrachta[Olbrachta]|15a||PODKARPACKIE[]|Rzeszów[]|Rzeszów[]
A1755956|35-614|Rzeszów|ul. Olbrachta[Olbrachta]|101||PODKARPACKIE[]|Rzeszów[]|Rzeszów[]
A1779799|35-614|Rzeszów|ul. Olbrachta[Olbrachta]|29||PODKARPACKIE[]|Rzeszów[]|Rzeszów[]
A1372090|35-614|Rzeszów|ul. Olbrachta[Olbrachta]|93||PODKARPACKIE[]|Rzeszów[]|Rzeszów[]
A1378267|35-614[35-959]|Rzeszów|ul. Olbrachta[Olbrachta]|182||PODKARPACKIE|Rzeszów[]|Rzeszów[]
A1793385|01-111|Warszawa|ul. Olbrachta[Olbrachta]|32||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1715584|01-111|Warszawa|ul. Olbrachta[OLBRACHTA]|7|48|MAZOWIECKIE|Warszawa|Warszawa[WOLA]
A1857302|91-341[91-805]|Łódź|ul. Orna[Organizacji WiN]|49||ŁÓDZKIE[]|Łódź[]|Łódź[]
A1256803|32-500[]|Chrzanów|ul. Orkana[Orkana]|21d|2|MAŁOPOLSKIE[]|chrzanowski[]|Chrzanów[]
A1293514|32-540[32-541]|Trzebinia|os. Gaj[os Gaj]|27|15|MAŁOPOLSKIE[]|chrzanowski[]|Trzebinia[]
A1294420|37-500|Jarosław|os. Kopernika[os Kopernika]|3|66|PODKARPACKIE[]|jarosławski[]|Jarosław[]
A1717927|32-020[30-020]|Wieliczka|os. Szymanowskiego[os Szymanowskiego]|7|15|MAŁOPOLSKIE[]|wielicki[]|Wieliczka[]
A1368110|44-240|Żory|os. 700-lecia Żor[Os. 700 lecia]|2|30|ŚLĄSKIE|Żory[]|Żory[]
A1613252|44-240|Żory|os. 700-lecia Żor[os. 700-lecia]|13|18|ŚLĄSKIE[]|Żory[]|Żory[]
A1689288|44-240|Żory|os. 700-lecia Żor[os. 700-lecia]|5c|6|ŚLĄSKIE[]|Żory[]|Żory[]
A1439459|44-240|Żory|os. 700-lecia Żor[os. 700-lecia]|2|34|ŚLĄSKIE[]|Żory[]|Żory[]
A1957140|44-240|Żory|os. 700-lecia Żor[os. 700-lecia]|1|72|ŚLĄSKIE[]|Żory[]|Żory[]
A1657974|29-100|Włoszczowa|os. Broniewskiego|12|17|ŚWIĘTOKRZYSKIE|włoszczowski|Włoszczowa
A1684031|29-100|Włoszczowa|os. Broniewskiego|3|9|ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Włoszczowa[]
A1711020|29-100|Włoszczowa|os. Broniewskiego|5|30|ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Włoszczowa[]
A1779931|29-100|Włoszczowa|os. Broniewskiego|12|20|ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Włoszczowa[]
A1895833|29-100|Włoszczowa|os. Broniewskiego|8|15|ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Włoszczowa[]
A1897708|29-100|Włoszczowa|os. Broniewskiego|16|20|ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Włoszczowa[]
A1894643|29-100|Włoszczowa|os. Broniewskiego|22|23|ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Włoszczowa[]
A1938220|29-100|Włoszczowa|os. Broniewskiego|21|8|ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Włoszczowa[]
A1990707|29-100|Włoszczowa|os. Broniewskiego|17|9|ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Włoszczowa[]
A1350203|29-100|Włoszczowa|os. Broniewskiego|19|25|ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Włoszczowa[]
A1467840|29-100|Włoszczowa|os. Broniewskiego|6|24|ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Włoszczowa[]
T16600|30-381[31-845]|Kraków|ul. Dąbrowa[Os. Dąbrowszczaków]|16||MAŁOPOLSKIE|Kraków|Kraków
TU16600|30-381[31-845]|Kraków|ul. Dąbrowa[Os. Dąbrowszczaków]|16||MAŁOPOLSKIE|Kraków|Kraków
A1682170|66-620|Gubin|os. Plater[os. E. Plater]|4|20|LUBUSKIE[]|krośnieński[]|Gubin[]
A1641585|32-540[32-541]|Trzebinia|os. Gaj|6|1|MAŁOPOLSKIE[]|chrzanowski[]|Trzebinia[]
A1659470|32-540[32-541]|Trzebinia|os. Gaj|28|10|MAŁOPOLSKIE[]|chrzanowski[]|Trzebinia[]
